accX,accY,accZ,id,timestamp
2904,-2235,1797,24547,1748699402888
2928,-2289,1766,24548,1748699402928
2934,-2239,1758,24549,1748699402968
2876,-2281,1753,24550,1748699403008
2891,-2316,1749,24551,1748699403048
2894,-2289,1789,24552,1748699403088
2886,-2252,1803,24553,1748699403128
2872,-2293,1792,24554,1748699403168
2897,-2243,1759,24555,1748699403208
2942,-2259,1797,24556,1748699403248
2898,-2273,1790,24557,1748699403288
2864,-2222,1798,24558,1748699403328
2884,-2250,1801,24559,1748699403368
2938,-2275,1769,24560,1748699403408
2877,-2233,1760,24561,1748699403448
2870,-2311,1723,24562,1748699403488
2876,-2250,1784,24563,1748699403528
2951,-2267,1807,24564,1748699403568
2905,-2125,1853,24565,1748699403608
2898,-2428,1736,24566,1748699403648
2921,-2296,1746,24567,1748699403688
2883,-2171,1841,24568,1748699403728
2964,-2417,1784,24569,1748699403768
2923,-2230,1781,24570,1748699403808
2872,-2247,1779,24571,1748699403848
2901,-2249,1768,24572,1748699403888
2905,-2267,1761,24573,1748699403928
2898,-2258,1766,24574,1748699403968
2891,-2255,1767,24575,1748699404008
2891,-2229,1786,24576,1748699404048
2909,-2234,1798,24577,1748699404088
2897,-2260,1780,24578,1748699404128
2898,-2252,1783,24579,1748699404168
2888,-2271,1766,24580,1748699404208
2899,-2263,1796,24581,1748699404248
2911,-2258,1767,24582,1748699404288
2921,-2249,1769,24583,1748699404328
2899,-2281,1753,24584,1748699404368
2906,-2275,1771,24585,1748699404408
2920,-2277,1767,24586,1748699404448
2904,-2285,1769,24587,1748699404488
2899,-2268,1759,24588,1748699404528
2909,-2263,1769,24589,1748699404568
2894,-2241,1777,24590,1748699404608
2893,-2293,1784,24591,1748699404648
2908,-2270,1790,24592,1748699404688
2904,-2266,1793,24593,1748699404728
2917,-2264,1760,24594,1748699404768
2921,-2265,1762,24595,1748699404808
2887,-2234,1760,24596,1748699404848
2939,-2276,1766,24597,1748699404888
2868,-2247,1789,24598,1748699404928
2869,-2281,1780,24599,1748699404968
2885,-2251,1761,24600,1748699405008
2910,-2263,1773,24601,1748699405048
2872,-2279,1755,24602,1748699405088
2885,-2279,1747,24603,1748699405128
2907,-2267,1775,24604,1748699405168
2880,-2255,1762,24605,1748699405208
2871,-2289,1805,24606,1748699405248
2874,-2246,1779,24607,1748699405288
2876,-2302,1761,24608,1748699405328
2887,-2245,1785,24609,1748699405368
2896,-2273,1761,24610,1748699405408
2900,-2301,1767,24611,1748699405448
2907,-2226,1791,24612,1748699405488
2893,-2315,1796,24613,1748699405528
2933,-2296,1750,24614,1748699405568
2882,-2285,1764,24615,1748699405608
2916,-2251,1776,24616,1748699405648
2914,-2302,1753,24617,1748699405688
2887,-2240,1769,24618,1748699405728
2890,-2262,1737,24619,1748699405768
2927,-2248,1765,24620,1748699405808
2878,-2245,1780,24621,1748699405848
2887,-2256,1783,24622,1748699405888
2890,-2284,1758,24623,1748699405928
2897,-2228,1780,24624,1748699405968
2911,-2220,1734,24625,1748699406008
2912,-2331,1762,24626,1748699406048
2967,-2217,1769,24627,1748699406088
2859,-2287,1770,24628,1748699406128
2915,-2322,1794,24629,1748699406168
2859,-2286,1766,24630,1748699406208
2935,-2204,1743,24631,1748699406248
2978,-2271,1702,24632,1748699406288
2934,-2316,1632,24633,1748699406328
2899,-2306,1601,24634,1748699406368
2933,-2370,1727,24635,1748699406408
2984,-2236,1864,24636,1748699406448
2860,-2169,1860,24637,1748699406488
2839,-2349,1756,24638,1748699406528
2862,-2301,1715,24639,1748699406568
2884,-2339,1734,24640,1748699406608
2886,-2310,1736,24641,1748699406648
2934,-2294,1775,24642,1748699406688
2940,-2258,1792,24643,1748699406728
2944,-2171,1744,24644,1748699406768
2934,-2345,1611,24645,1748699406808
2846,-2440,1653,24646,1748699406848
2830,-2362,1770,24647,1748699406888
2869,-2285,1869,24648,1748699406928
2825,-2310,1795,24649,1748699406968
2885,-2336,1784,24650,1748699407008
2840,-2368,1736,24651,1748699407048
2859,-2339,1732,24652,1748699407088
2898,-2276,1737,24653,1748699407128
2917,-2326,1731,24654,1748699407168
2871,-2323,1737,24655,1748699407208
2900,-2316,1725,24656,1748699407248
2860,-2289,1708,24657,1748699407288
2858,-2326,1702,24658,1748699407328
2846,-2353,1729,24659,1748699407368
2828,-2391,1699,24660,1748699407408
2906,-2190,1749,24661,1748699407448
2991,-2159,1807,24662,1748699407488
2916,-2379,1740,24663,1748699407528
2874,-2324,1700,24664,1748699407568
2827,-2279,1770,24665,1748699407608
2862,-2369,1769,24666,1748699407648
2836,-2316,1800,24667,1748699407688
2813,-2320,1735,24668,1748699407728
2834,-2321,1726,24669,1748699407768
2879,-2439,1671,24670,1748699407808
2876,-2457,1583,24671,1748699407848
2818,-2469,1528,24672,1748699407888
2858,-2447,1594,24673,1748699407928
2896,-2468,1574,24674,1748699407968
2906,-2290,1679,24675,1748699408008
2881,-2330,1735,24676,1748699408048
2937,-2191,1857,24677,1748699408088
2866,-2233,1835,24678,1748699408128
2825,-2342,1767,24679,1748699408168
2840,-2393,1693,24680,1748699408208
2885,-2386,1621,24681,1748699408248
2946,-2293,1663,24682,1748699408288
2933,-2297,1651,24683,1748699408328
2923,-2336,1698,24684,1748699408368
2886,-2340,1695,24685,1748699408408
2901,-2323,1706,24686,1748699408448
2922,-2355,1679,24687,1748699408488
2896,-2320,1702,24688,1748699408528
2905,-2349,1686,24689,1748699408568
2896,-2323,1661,24690,1748699408608
2928,-2303,1644,24691,1748699408648
2903,-2348,1672,24692,1748699408688
2934,-2276,1687,24693,1748699408728
2890,-2357,1681,24694,1748699408768
2881,-2315,1683,24695,1748699408808
2897,-2322,1716,24696,1748699408849
2834,-2332,1697,24697,1748699408890
2938,-2347,1698,24698,1748699408931
2952,-2347,1709,24699,1748699408972
2865,-2335,1701,24700,1748699409013
2866,-2320,1687,24701,1748699409052
2897,-2303,1701,24702,1748699409091
2902,-2306,1704,24703,1748699409131
2904,-2404,1691,24704,1748699409171
2932,-2259,1698,24705,1748699409211
2923,-2249,1655,24706,1748699409251
2895,-2413,1625,24707,1748699409291
2890,-2278,1729,24708,1748699409331
2884,-2289,1737,24709,1748699409371
2877,-2326,1751,24710,1748699409411
2830,-2340,1729,24711,1748699409451
2822,-2388,1689,24712,1748699409491
2931,-2256,1690,24713,1748699409531
2988,-2270,1672,24714,1748699409571
2926,-2466,1641,24715,1748699409611
2849,-2341,1663,24716,1748699409651
2910,-2281,1714,24717,1748699409691
2937,-2289,1716,24718,1748699409731
2862,-2362,1692,24719,1748699409771
2847,-2326,1670,24720,1748699409811
2920,-2345,1697,24721,1748699409851
2920,-2345,1694,24722,1748699409891
2880,-2279,1717,24723,1748699409931
2926,-2321,1684,24724,1748699409971
2947,-2244,1627,24725,1748699410011
2922,-2382,1507,24726,1748699410051
2918,-2323,1566,24727,1748699410091
2935,-2385,1652,24728,1748699410131
2833,-2329,1706,24729,1748699410171
2886,-2316,1802,24730,1748699410211
2801,-2317,1787,24731,1748699410251
2839,-2370,1708,24732,1748699410291
2886,-2313,1678,24733,1748699410331
2927,-2296,1616,24734,1748699410371
2949,-2400,1631,24735,1748699410411
2912,-2256,1618,24736,1748699410451
2925,-2278,1690,24737,1748699410491
2916,-2358,1683,24738,1748699410531
2884,-2314,1683,24739,1748699410571
2881,-2371,1677,24740,1748699410611
2880,-2332,1663,24741,1748699410651
2902,-2336,1697,24742,1748699410691
2891,-2345,1714,24743,1748699410731
2829,-2331,1675,24744,1748699410771
2899,-2341,1706,24745,1748699410811
2899,-2340,1677,24746,1748699410851
2888,-2281,1678,24747,1748699410891
2905,-2327,1657,24748,1748699410931
2862,-2346,1663,24749,1748699410971
2935,-2286,1670,24750,1748699411011
2920,-2306,1684,24751,1748699411051
2908,-2310,1701,24752,1748699411091
2867,-2355,1700,24753,1748699411131
2894,-2325,1702,24754,1748699411171
2902,-2297,1707,24755,1748699411211
2910,-2303,1683,24756,1748699411251
2887,-2347,1675,24757,1748699411291
2903,-2322,1663,24758,1748699411331
2905,-2276,1691,24759,1748699411371
2915,-2315,1698,24760,1748699411411
2897,-2297,1717,24761,1748699411451
2890,-2296,1701,24762,1748699411491
2857,-2337,1714,24763,1748699411531
2883,-2344,1698,24764,1748699411571
2937,-2309,1723,24765,1748699411611
2878,-2310,1685,24766,1748699411651
2862,-2369,1658,24767,1748699411691
2878,-2344,1647,24768,1748699411731
2931,-2319,1722,24769,1748699411771
2886,-2319,1695,24770,1748699411811
2899,-2373,1715,24771,1748699411851
2917,-2314,1736,24772,1748699411891
2811,-2293,1710,24773,1748699411931
2890,-2403,1694,24774,1748699411971
2914,-2294,1643,24775,1748699412011
2960,-2284,1702,24776,1748699412051
2881,-2296,1708,24777,1748699412091
2914,-2341,1737,24778,1748699412131
2873,-2268,1748,24779,1748699412171
2831,-2343,1725,24780,1748699412211
2883,-2357,1726,24781,1748699412251
2892,-2329,1713,24782,1748699412291
2879,-2361,1654,24783,1748699412331
2919,-2330,1686,24784,1748699412371
2881,-2302,1711,24785,1748699412411
2894,-2323,1714,24786,1748699412451
2914,-2281,1705,24787,1748699412491
2938,-2332,1690,24788,1748699412531
2922,-2376,1659,24789,1748699412571
2910,-2328,1699,24790,1748699412611
2908,-2344,1731,24791,1748699412651
2868,-2354,1732,24792,1748699412691
2866,-2302,1720,24793,1748699412731
2852,-2301,1738,24794,1748699412771
2872,-2374,1716,24795,1748699412811
2905,-2325,1718,24796,1748699412851
2872,-2296,1725,24797,1748699412891
2958,-2334,1738,24798,1748699412931
2873,-2354,1701,24799,1748699412971
2854,-2352,1630,24800,1748699413011
2918,-2332,1635,24801,1748699413051
2921,-2316,1679,24802,1748699413091
2891,-2407,1696,24803,1748699413131
2871,-2251,1683,24804,1748699413171
2942,-2256,1703,24805,1748699413211
2899,-2392,1675,24806,1748699413251
2858,-2300,1676,24807,1748699413291
2873,-2325,1675,24808,1748699413331
2922,-2319,1672,24809,1748699413371
2888,-2324,1698,24810,1748699413411
2891,-2361,1719,24811,1748699413451
2898,-2286,1695,24812,1748699413491
2876,-2311,1697,24813,1748699413531
2903,-2334,1690,24814,1748699413571
2902,-2311,1669,24815,1748699413611
2879,-2324,1702,24816,1748699413651
2924,-2315,1696,24817,1748699413691
2889,-2326,1696,24818,1748699413731
2883,-2329,1727,24819,1748699413771
2909,-2320,1725,24820,1748699413811
2893,-2318,1699,24821,1748699413851
2905,-2327,1696,24822,1748699413891
2898,-2325,1705,24823,1748699413931
2904,-2303,1707,24824,1748699413971
2884,-2317,1713,24825,1748699414011
2895,-2334,1702,24826,1748699414051
2908,-2355,1718,24827,1748699414091
2869,-2344,1715,24828,1748699414131
2881,-2333,1692,24829,1748699414171
2937,-2314,1697,24830,1748699414211
2901,-2312,1674,24831,1748699414251
2884,-2325,1670,24832,1748699414291
2856,-2337,1699,24833,1748699414331
2905,-2370,1714,24834,1748699414371
2887,-2300,1699,24835,1748699414411
2889,-2337,1706,24836,1748699414451
2917,-2288,1713,24837,1748699414491
2916,-2282,1669,24838,1748699414531
2919,-2283,1677,24839,1748699414571
2910,-2325,1677,24840,1748699414611
2901,-2287,1695,24841,1748699414651
2923,-2305,1699,24842,1748699414691
2890,-2338,1684,24843,1748699414731
2916,-2267,1683,24844,1748699414771
2936,-2250,1735,24845,1748699414811
2912,-2317,1716,24846,1748699414851
2890,-2275,1706,24847,1748699414891
2947,-2319,1707,24848,1748699414931
2914,-2315,1664,24849,1748699414971
2898,-2309,1703,24850,1748699415011
2905,-2292,1713,24851,1748699415051
2910,-2330,1700,24852,1748699415091
2929,-2305,1742,24853,1748699415131
2884,-2327,1701,24854,1748699415171
2906,-2274,1688,24855,1748699415211
2906,-2311,1682,24856,1748699415251
2928,-2335,1712,24857,1748699415291
2885,-2301,1690,24858,1748699415331
2870,-2336,1718,24859,1748699415371
2888,-2358,1734,24860,1748699415411
2886,-2325,1707,24861,1748699415451
2897,-2303,1750,24862,1748699415491
2900,-2300,1693,24863,1748699415531
2906,-2347,1710,24864,1748699415571
2884,-2291,1717,24865,1748699415611
2897,-2345,1694,24866,1748699415651
2890,-2353,1718,24867,1748699415691
2846,-2326,1692,24868,1748699415731
2906,-2319,1711,24869,1748699415771
2906,-2356,1710,24870,1748699415811
2888,-2351,1716,24871,1748699415851
2925,-2273,1715,24872,1748699415891
2894,-2349,1682,24873,1748699415931
2862,-2318,1724,24874,1748699415971
2867,-2308,1709,24875,1748699416011
2914,-2284,1696,24876,1748699416051
2906,-2301,1710,24877,1748699416091
2893,-2332,1696,24878,1748699416131
2909,-2354,1707,24879,1748699416171
2885,-2321,1669,24880,1748699416211
2911,-2311,1695,24881,1748699416251
2921,-2308,1715,24882,1748699416291
2897,-2291,1709,24883,1748699416331
2897,-2294,1708,24884,1748699416371
2923,-2305,1682,24885,1748699416411
2897,-2328,1704,24886,1748699416451
2908,-2301,1712,24887,1748699416491
2917,-2287,1683,24888,1748699416531
2910,-2293,1702,24889,1748699416571
2893,-2307,1703,24890,1748699416611
2894,-2341,1680,24891,1748699416651
2897,-2289,1709,24892,1748699416691
2940,-2299,1697,24893,1748699416731
2875,-2312,1707,24894,1748699416771
2917,-2287,1682,24895,1748699416811
2903,-2318,1691,24896,1748699416851
2912,-2297,1694,24897,1748699416891
2897,-2319,1720,24898,1748699416931
2895,-2281,1717,24899,1748699416971
2915,-2278,1712,24900,1748699417011
2926,-2299,1688,24901,1748699417051
2943,-2298,1697,24902,1748699417091
2922,-2290,1672,24903,1748699417131
2899,-2316,1704,24904,1748699417171
2917,-2295,1710,24905,1748699417211
2882,-2305,1708,24906,1748699417251
2891,-2300,1700,24907,1748699417291
2922,-2300,1698,24908,1748699417331
2944,-2316,1727,24909,1748699417371
2901,-2305,1708,24910,1748699417411
2940,-2315,1695,24911,1748699417451
2923,-2298,1683,24912,1748699417491
2901,-2318,1698,24913,1748699417531
2879,-2289,1709,24914,1748699417571
2937,-2295,1694,24915,1748699417611
2905,-2302,1689,24916,1748699417651
2925,-2272,1690,24917,1748699417691
2947,-2299,1706,24918,1748699417731
2930,-2315,1679,24919,1748699417771
2912,-2284,1712,24920,1748699417811
2894,-2326,1684,24921,1748699417851
2892,-2302,1707,24922,1748699417891
2911,-2273,1705,24923,1748699417931
2895,-2313,1713,24924,1748699417971
2855,-2309,1716,24925,1748699418011
2884,-2304,1708,24926,1748699418051
2942,-2279,1678,24927,1748699418091
2942,-2311,1674,24928,1748699418131
2921,-2338,1661,24929,1748699418171
2901,-2336,1733,24930,1748699418211
2893,-2341,1764,24931,1748699418251
2884,-2148,1766,24932,1748699418291
2828,-2294,1706,24933,1748699418331
2839,-2501,1656,24934,1748699418371
2958,-2266,1728,24935,1748699418411
2986,-2158,1692,24936,1748699418451
2961,-2343,1658,24937,1748699418491
2837,-2333,1688,24938,1748699418531
2710,-2314,1653,24939,1748699418571
2855,-2304,1724,24940,1748699418611
3013,-2260,1734,24941,1748699418651
2988,-2318,1793,24942,1748699418691
2856,-2268,1722,24943,1748699418731
2867,-2291,1693,24944,1748699418771
2814,-2349,1717,24945,1748699418811
2943,-2392,1807,24946,1748699418851
2847,-2261,1756,24947,1748699418891
2806,-2332,1770,24948,1748699418931
2980,-2262,1728,24949,1748699418971
3047,-2188,1648,24950,1748699419011
2961,-2370,1490,24951,1748699419051
2881,-2393,1619,24952,1748699419091
2803,-2493,1692,24953,1748699419131
2874,-2209,1881,24954,1748699419171
2911,-2223,1950,24955,1748699419211
2926,-1947,1702,24956,1748699419251
2983,-2348,1705,24957,1748699419291
2937,-2330,1596,24958,1748699419331
2904,-2261,1692,24959,1748699419371
3049,-2301,1661,24960,1748699419411
2962,-2124,1724,24961,1748699419451
2922,-2273,1740,24962,1748699419491
2895,-2272,1718,24963,1748699419531
2878,-2292,1764,24964,1748699419571
2903,-2344,1799,24965,1748699419611
2893,-2307,1778,24966,1748699419651
2863,-2267,1748,24967,1748699419691
2880,-2314,1753,24968,1748699419731
2915,-2319,1762,24969,1748699419771
2835,-2274,1727,24970,1748699419811
2831,-2333,1740,24971,1748699419851
2911,-2294,1773,24972,1748699419891
2948,-2206,1753,24973,1748699419931
2858,-2233,1709,24974,1748699419971
2889,-2309,1740,24975,1748699420011
2872,-2214,1797,24976,1748699420051
2916,-2178,1872,24977,1748699420091
3021,-2107,1763,24978,1748699420131
2961,-2260,1699,24979,1748699420171
2855,-2513,1584,24980,1748699420211
2840,-2365,1630,24981,1748699420251
2854,-2286,1726,24982,1748699420291
2973,-2271,1847,24983,1748699420331
2943,-2202,1818,24984,1748699420371
2941,-2221,1727,24985,1748699420411
2884,-2318,1737,24986,1748699420451
2924,-2365,1706,24987,1748699420491
2939,-2262,1773,24988,1748699420531
2947,-2251,1731,24989,1748699420571
2896,-2353,1727,24990,1748699420611
2871,-2355,1699,24991,1748699420651
2856,-2290,1694,24992,1748699420691
2926,-2326,1703,24993,1748699420731
2962,-2362,1739,24994,1748699420771
2873,-2327,1747,24995,1748699420811
2855,-2301,1720,24996,1748699420851
2842,-2320,1700,24997,1748699420891
2839,-2307,1747,24998,1748699420931
2927,-2315,1770,24999,1748699420971
2911,-2326,1732,25000,1748699421011
2835,-2302,1709,25001,1748699421051
2856,-2359,1684,25002,1748699421091
2949,-2251,1698,25003,1748699421131
2929,-2300,1699,25004,1748699421171
2931,-2198,1736,25005,1748699421211
2912,-2302,1716,25006,1748699421251
2876,-2337,1700,25007,1748699421291
2890,-2295,1680,25008,1748699421331
2924,-2277,1699,25009,1748699421371
2902,-2319,1691,25010,1748699421411
2937,-2267,1691,25011,1748699421451
2927,-2270,1658,25012,1748699421491
2895,-2318,1648,25013,1748699421531
2930,-2279,1682,25014,1748699421571
2903,-2294,1698,25015,1748699421611
2888,-2292,1694,25016,1748699421651
2929,-2272,1735,25017,1748699421691
2941,-2329,1726,25018,1748699421731
2902,-2299,1700,25019,1748699421771
2914,-2306,1680,25020,1748699421811
2942,-2271,1683,25021,1748699421851
2933,-2285,1714,25022,1748699421891
2900,-2297,1703,25023,1748699421931
2892,-2257,1718,25024,1748699421971
2920,-2310,1704,25025,1748699422011
2934,-2321,1699,25026,1748699422051
2908,-2288,1672,25027,1748699422091
2919,-2326,1704,25028,1748699422131
2945,-2311,1681,25029,1748699422171
2917,-2257,1707,25030,1748699422211
2894,-2309,1738,25031,1748699422251
2863,-2280,1710,25032,1748699422291
2908,-2265,1709,25033,1748699422331
2935,-2275,1711,25034,1748699422371
2923,-2297,1702,25035,1748699422411
2896,-2254,1731,25036,1748699422451
2907,-2311,1718,25037,1748699422491
2879,-2254,1705,25038,1748699422531
2931,-2290,1700,25039,1748699422571
2922,-2305,1673,25040,1748699422611
2908,-2284,1727,25041,1748699422651
2942,-2306,1712,25042,1748699422691
2926,-2266,1710,25043,1748699422731
2904,-2274,1694,25044,1748699422771
2938,-2255,1730,25045,1748699422811
2897,-2322,1713,25046,1748699422851
2880,-2305,1697,25047,1748699422891
2850,-2362,1681,25048,1748699422931
2933,-2235,1680,25049,1748699422971
2964,-2302,1744,25050,1748699423011
2891,-2272,1733,25051,1748699423051
2902,-2271,1703,25052,1748699423091
2889,-2358,1707,25053,1748699423131
2883,-2292,1705,25054,1748699423171
2916,-2321,1699,25055,1748699423211
2911,-2297,1759,25056,1748699423251
2867,-2333,1736,25057,1748699423291
2903,-2330,1717,25058,1748699423331
2887,-2301,1704,25059,1748699423371
2902,-2319,1709,25060,1748699423411
2910,-2327,1695,25061,1748699423451
2898,-2271,1701,25062,1748699423491
2907,-2335,1675,25063,1748699423531
2892,-2297,1722,25064,1748699423571
2898,-2324,1716,25065,1748699423611
2910,-2292,1688,25066,1748699423651
2923,-2308,1712,25067,1748699423691
2892,-2306,1708,25068,1748699423731
2917,-2278,1684,25069,1748699423771
2900,-2312,1712,25070,1748699423811
2919,-2294,1714,25071,1748699423851
2938,-2292,1702,25072,1748699423891
2889,-2311,1703,25073,1748699423931
2916,-2289,1714,25074,1748699423971
2897,-2256,1729,25075,1748699424011
2922,-2274,1724,25076,1748699424051
2920,-2276,1716,25077,1748699424091
2914,-2283,1721,25078,1748699424131
2935,-2260,1695,25079,1748699424171
2907,-2301,1713,25080,1748699424211
2908,-2283,1727,25081,1748699424251
2899,-2292,1735,25082,1748699424291
2893,-2292,1724,25083,1748699424331
2916,-2288,1722,25084,1748699424371
2920,-2296,1694,25085,1748699424411
2902,-2308,1718,25086,1748699424451
2908,-2292,1721,25087,1748699424491
2939,-2319,1715,25088,1748699424531
2916,-2302,1733,25089,1748699424571
2910,-2307,1705,25090,1748699424611
2897,-2273,1729,25091,1748699424651
2925,-2316,1708,25092,1748699424691
2923,-2281,1723,25093,1748699424731
2932,-2272,1722,25094,1748699424771
2927,-2289,1699,25095,1748699424811
2907,-2286,1714,25096,1748699424851
2930,-2279,1717,25097,1748699424891
2944,-2303,1736,25098,1748699424931
2904,-2280,1723,25099,1748699424971
2920,-2286,1727,25100,1748699425011
2918,-2294,1720,25101,1748699425051
2934,-2283,1712,25102,1748699425091
2923,-2290,1699,25103,1748699425131
2903,-2291,1718,25104,1748699425171
2937,-2278,1730,25105,1748699425211
2931,-2305,1728,25106,1748699425251
2894,-2314,1698,25107,1748699425291
2901,-2272,1727,25108,1748699425331
2917,-2302,1725,25109,1748699425371
2864,-2259,1718,25110,1748699425411
2910,-2301,1719,25111,1748699425451
2911,-2329,1716,25112,1748699425491
2887,-2296,1715,25113,1748699425531
2898,-2296,1717,25114,1748699425571
2882,-2283,1737,25115,1748699425611
2922,-2308,1734,25116,1748699425651
2933,-2314,1733,25117,1748699425691
2928,-2291,1720,25118,1748699425731
2887,-2283,1690,25119,1748699425771
2904,-2292,1696,25120,1748699425811
2892,-2289,1711,25121,1748699425851
2895,-2299,1695,25122,1748699425891
2894,-2293,1716,25123,1748699425931
2907,-2304,1736,25124,1748699425971
2878,-2330,1717,25125,1748699426011
2908,-2304,1687,25126,1748699426051
2904,-2262,1728,25127,1748699426091
2927,-2298,1671,25128,1748699426131
2911,-2339,1726,25129,1748699426171
2903,-2279,1716,25130,1748699426211
2931,-2300,1750,25131,1748699426251
2891,-2268,1738,25132,1748699426291
2905,-2300,1715,25133,1748699426331
2921,-2292,1698,25134,1748699426371
2868,-2272,1717,25135,1748699426411
2904,-2297,1716,25136,1748699426451
2915,-2301,1731,25137,1748699426491
2903,-2292,1716,25138,1748699426531
2905,-2297,1701,25139,1748699426571
2945,-2282,1713,25140,1748699426611
2934,-2309,1724,25141,1748699426651
2906,-2267,1707,25142,1748699426691
2898,-2274,1691,25143,1748699426731
2892,-2286,1723,25144,1748699426771
2911,-2293,1703,25145,1748699426811
2916,-2283,1700,25146,1748699426851
2916,-2303,1723,25147,1748699426891
2915,-2279,1722,25148,1748699426931
2928,-2246,1721,25149,1748699426971
2941,-2286,1714,25150,1748699427011
2906,-2315,1705,25151,1748699427051
2937,-2276,1720,25152,1748699427091
2908,-2322,1729,25153,1748699427131
2898,-2287,1722,25154,1748699427171
2893,-2294,1708,25155,1748699427211
2909,-2273,1715,25156,1748699427251
2921,-2281,1752,25157,1748699427291
2900,-2295,1708,25158,1748699427331
2909,-2273,1701,25159,1748699427371
2915,-2294,1704,25160,1748699427411
2948,-2286,1720,25161,1748699427451
2944,-2294,1708,25162,1748699427491
2934,-2286,1731,25163,1748699427531
2920,-2288,1731,25164,1748699427571
2935,-2285,1707,25165,1748699427611
2932,-2282,1712,25166,1748699427651
2936,-2300,1729,25167,1748699427691
2878,-2285,1730,25168,1748699427731
2946,-2324,1724,25169,1748699427771
2906,-2305,1702,25170,1748699427811
2916,-2276,1715,25171,1748699427851
2926,-2316,1711,25172,1748699427891
2897,-2290,1727,25173,1748699427931
2949,-2310,1725,25174,1748699427971
2884,-2271,1716,25175,1748699428011
2923,-2287,1722,25176,1748699428051
2913,-2277,1713,25177,1748699428091
2935,-2302,1725,25178,1748699428131
2936,-2287,1719,25179,1748699428171
2896,-2280,1726,25180,1748699428211
2912,-2273,1714,25181,1748699428251
2966,-2281,1718,25182,1748699428291
2916,-2268,1700,25183,1748699428331
2925,-2284,1698,25184,1748699428371
2898,-2310,1711,25185,1748699428411
2935,-2303,1711,25186,1748699428451
2924,-2273,1716,25187,1748699428491
2925,-2313,1726,25188,1748699428531
2902,-2306,1697,25189,1748699428571
2928,-2291,1705,25190,1748699428611
2928,-2300,1722,25191,1748699428651
2919,-2321,1697,25192,1748699428691
2897,-2310,1712,25193,1748699428731
2893,-2293,1718,25194,1748699428771
2894,-2304,1736,25195,1748699428811
2897,-2310,1712,25196,1748699428851
2880,-2302,1724,25197,1748699428891
2888,-2294,1722,25198,1748699428931
2880,-2316,1718,25199,1748699428971
2887,-2282,1719,25200,1748699429011
2880,-2320,1731,25201,1748699429051
2926,-2318,1734,25202,1748699429091
2880,-2323,1733,25203,1748699429131
2924,-2319,1704,25204,1748699429171
2901,-2315,1734,25205,1748699429211
2901,-2303,1710,25206,1748699429251
2896,-2314,1704,25207,1748699429291
2887,-2291,1708,25208,1748699429331
2941,-2290,1724,25209,1748699429371
2922,-2292,1718,25210,1748699429411
2911,-2291,1704,25211,1748699429451
2891,-2298,1723,25212,1748699429491
2895,-2289,1719,25213,1748699429531
2918,-2289,1733,25214,1748699429571
2921,-2281,1723,25215,1748699429611
2916,-2315,1685,25216,1748699429651
2906,-2299,1677,25217,1748699429691
2908,-2293,1705,25218,1748699429731
2920,-2304,1722,25219,1748699429771
2889,-2284,1692,25220,1748699429811
2894,-2316,1724,25221,1748699429851
2900,-2310,1725,25222,1748699429891
2896,-2266,1691,25223,1748699429931
2890,-2304,1713,25224,1748699429971
2894,-2288,1720,25225,1748699430011
2930,-2292,1693,25226,1748699430051
2921,-2287,1724,25227,1748699430091
2923,-2268,1712,25228,1748699430131
2902,-2277,1722,25229,1748699430171
2916,-2266,1716,25230,1748699430211
2927,-2292,1710,25231,1748699430251
2906,-2325,1707,25232,1748699430291
2927,-2304,1716,25233,1748699430331
2926,-2283,1704,25234,1748699430371
2916,-2304,1721,25235,1748699430411
2897,-2287,1727,25236,1748699430451
2925,-2304,1727,25237,1748699430491
2904,-2321,1704,25238,1748699430531
2891,-2247,1721,25239,1748699430571
2896,-2284,1690,25240,1748699430611
2917,-2270,1717,25241,1748699430651
2918,-2297,1697,25242,1748699430691
2932,-2297,1680,25243,1748699430731
2931,-2279,1719,25244,1748699430771
2919,-2300,1731,25245,1748699430811
2901,-2280,1723,25246,1748699430851
2913,-2270,1720,25247,1748699430891
2938,-2290,1698,25248,1748699430931
2928,-2299,1706,25249,1748699430971
2928,-2280,1716,25250,1748699431011
2921,-2291,1701,25251,1748699431051
2917,-2318,1726,25252,1748699431091
2923,-2274,1706,25253,1748699431131
2903,-2281,1719,25254,1748699431171
2916,-2267,1701,25255,1748699431211
2901,-2280,1713,25256,1748699431251
2885,-2275,1696,25257,1748699431291
2919,-2260,1715,25258,1748699431331
2904,-2297,1723,25259,1748699431371
2908,-2255,1704,25260,1748699431411
2903,-2322,1727,25261,1748699431451
2895,-2290,1707,25262,1748699431491
2916,-2255,1733,25263,1748699431531
2924,-2261,1719,25264,1748699431571
2929,-2270,1715,25265,1748699431611
2930,-2284,1706,25266,1748699431651
2924,-2279,1686,25267,1748699431691
2932,-2262,1710,25268,1748699431731
2918,-2300,1723,25269,1748699431771
2932,-2293,1702,25270,1748699431811
2928,-2320,1738,25271,1748699431851
2881,-2350,1696,25272,1748699431891
2839,-2273,1736,25273,1748699431931
2937,-2287,1792,25274,1748699431971
2992,-2204,1758,25275,1748699432011
2808,-2368,1596,25276,1748699432051
2695,-2525,1588,25277,1748699432091
2892,-2274,1748,25278,1748699432131
2986,-2265,1840,25279,1748699432171
3006,-2196,1831,25280,1748699432211
2887,-2192,1726,25281,1748699432251
